comment,label
 Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,2
Nước hoa hồng rất lành tính (da mình nhạy cảm nhưng không gặp bất cứ vấn đề gì) mình khá thích em này chai dùng được rất lâu chị chủ shop nhắn tin rất nhiệt tình nữa mình thích ai nhiệt tình nhắn tin trả lời khách lắm. Sp đáng tiền k gây kích ứng làm dịu da tốt có mùi hương nhẹ dễ chịu lắm,2
Hàng fake cần trả hàng yêu cầu shop hỗ trợ hoàn trả chất lượng kém bao bì xấu không có hạn sử dụng,0
Dung duoc 2ngay jo may chay vuobg kim vao suot đơ luôn,0
Sp tốt.đúng hình ảnh loại núm tròn mình đã lấy cái thứ 2.shop đóng gói tốt,2
Cường lực tốt. Giá rẻ,2
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền
Do vận chuyển hay sao mà xe bị xước nhìu chỗ quá. Nhưng xe rất chắc chắn và đẹp.👍",2
Giao hàng 2 lần đểu giao k đúng size 2 bé size khác nhau mà cứ giao cùng 1 size rất bực mình,2
 Thời gian giao hàng rất nhanh. Chưa sd nên chưa biết chất lượng 😁,2
Shop gói hàng kỹ chuyển đi xa nên hộp bị móp méo chút còn sp vẫn bảo vệ tốt giao đúng hàng 😀. Lại được tặng thêm 5 gói  cám ơn shop 😙. Sp chưa dùng nên chưa review gì đc đợi xài hết chai và thấy có hiệu quả tốt sẽ mua tiếp và review nhiều hơn,2
GD nhanh,2
Sim dùng ổn sẽ ủng hộ shop lâu dài,2
Tôi không mua quyển này mà mượn của đứa bạn đọc. Suy nghĩ đầu tiên là sách như này cũng xuất bản được à?? Sách gồm những mẩu chuyện ngắn mỗi mẩu chuyện là tâm sự cuar một người thất tình. Nhưng từ đầu đến cuối vẫn cùng một mô típ kể chuyện và nội dung thì không có gì để mà nói. Không có chút gì ấn tượng đọng lại trong đầu. Thực sự mấy cái mẩu chuyện đó post fb chắc đc like chứ làm sách thì chưa tới. Hay là phải để ng không thất tình cũng cảm thấy đc nổi đau đó chứ không phải để một người đang thất tình đọc mà vẫn thấy nó nhảm.,0
 Chất lượng sản phẩm tuyệt vời giầy đẹp ngoài mong đợi  Đóng gói sản phẩm rất đẹp và chắc chắn,2
"Đóng gói sản phẩm rất đẹp và chắc chắn.
Nhận được 89 cái 1 cái bị dẹp lép còn 88 nhưng tính ra thì 1 cái có 3k3 khá rẻ.
Date còn dài tới 28/08 mới hết hạn.",2
hàng fake nâng giá cho cao rồi bảo sale,0
"""Thôi mua m5 đi!!!rất tuyệt vời!!!""",2
Ăn cũng tạm giá nhưng thành  so ra thì hơi đắt. Cũng tiện cho những hôm lười . Nhưng bên trong không được như mô tả ăn liên tục thì rất ngán dù vị nhàn nhạt . Dù ăn chung với sữa nhưng vẫn hơi cứng chứ không được giòn lắm . C,0
Chất lượng sản phẩm tuyệt vời và rất rất ok,2
Shop bọc hàng rất có tâm. Bọc gói kĩ lưỡng từng sp. Giao hàng rất tốc độ. Sp chuẩn hãng. Ko có gì chê đc. Best,2
shop bán rất vớ vẩn. đặt 2 đôi nhưng lại ship về 4 đôi rồi còn chia làm 2 đơn hàng để mk bị mất 2 lần ship . tự nhiên mất oan 64k ship xog 2 đôi kia về k biết để đâu,0
"""Bác chủ thớt làm bài review chất quá , pin xiaomi đẹp , dùng lại mát mẻ , hiệu năng tốt""",2
Cắm vào chỉ sáng mỗi cái đèn led k di chuột được do ở xa nên nhận không đổi trả,0
"""Thích""",2
Sản phẩm này mình dùng chưa thấy gì nổi bật. Chạy máy bước làm sạch bông cũng ko đen như quảng cáo. Shop rất nhiệt tình và ship hàng rất nhanh dù có gửi nhầm HDSD tiếng Việt của máy Hada Crie,2
" Shop phục vụ rất kémĐặt size 37, Shop gửi về 1 chiếc size 36, 1 chiếc size 37
K muốn trả hàng nên đặt thêm 1 đôi để Shop gửi bù và Shop chịu phí ship nhưng lại gửi đúng 1 đôi 2 chiếc size 36, và k chịu phi nên phải trả lại hàng
Sau đó cũng k có ý kiến gì về trách nhiệm của Shop đối với đôi cũ",0
"""USB-C nữa là tuyệt vời. ""Khớp nối điên rồ"" nhưng tôi thấy ko ổn lắm với chỗ hở ở khớp nối....""",0
Đẹp lm 👍👍👍 dong hàng ok lần đầu mua rất hài lòng  Đóng gói sản phẩm rất đẹp và chắc chắn,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiềN,2
"Thời gian chuẩn bị hàng lâu nên lâu nhận được hàng.
Đóng gói cẩn thận.
Chất lượng tã tốt, mềm mịn, thấm hút tốt.
Quà tặng cũng chất lượng tốt đẹp nhiều nút bấm phát nhạc điểm trừ là loa phát nhỏ.",2
chất lượng tốt so vs giá nhưng giao thiếu hàng k thèm tl khách,0
"Chị chủ shop nhiệt tình, chất son cực đẹp luôn. Lên môi mướt mà màu chuẩn khỏi bàn. Ship hàng nhanh, đặt hôm qua hôm nay có luôn :* 
Sẽ ủng hộ chị thêm nữa",2
"""17 triệu ư? Với giá đó thì HTC tiếp tục chết!""",0
Chất lượng sp đẹp sp như hình 😊😊😊😊👍👍👍👍👍👍👍,2
Đẹp tiện,2
Giao hàn khá chậm,2
Chất đẹp ,2
Đã mua 1 đôi xám. H đặt màu xanh lại giao thêm màu xám thành 2 đôi giống nhau pó tay shop làm ăn k xem kỹ khách đặt màu j. H kêu khách đặt ship đổi lại rất mất time. Vấn đề là trách nhiệm kỹ càng của shop.,0
K vào đc mạng. Thất vọng,2
 Chất lượng sản phẩm tuyệt vờimàu hồng  hơi quê lựa màu khác mau nhé ,2
Hàng chuẩn ảnh ,2
Mũi giày nào cũng bị nhòe màu nhìn xấu,2
Shop giao hàng quá là chắc chắn luôn.  Bóc mỏi tay.  😂😂😂 Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,2
đóng gói sp sơ sài quá,0
" Thời gian giao hàng rất nhanh. 
Hàng chấp nhận được so với giá tiền.",2
"Điểm đầu tiên phải kể đến chính là thiết kế thanh nhã của sản phẩm tạo ấn tượng rất nhẹ nhàng thoải mái. Phải nói rằng rất đẹp.Vì là cân điện tử nên mình hơi bị băn khoăn vì lo không chính xác, và đúng là không chính xác thật. Mình nhảy lên cân 3 lần liên tiếp mà lại cho ra 3 kết quả khác nhau. Với người muốn giảm cân thì 1, 2 cân khác biệt cũng là lớn lắm rồi. 
Cân chạy pin nữa nên lúc gần hết pin chắc còn ít chính xác hơn. hix. 
Nói chung cân đẹp nhưng chưa chuẩn.",0
Shop phục vụ rất tốt thanks shop!,2
 Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm không đẹp lắm :(( bị rách mất túi hành huhu  Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,2
Sài xong không có cảm giác đã sài luôn. Lưu hương thoang thoảng  được tầm 1 tiếng,0
" Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh
Sách đẹp shop đóng gói rất cẩn thận",2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn đc tặng 3cái yếm xinh nữa cảm ơn shop nè. Thời gian giao hàng rất nhanh,2
Hàng dùng oki nhé trc chơi game tan stock ~80độ lắp vào  còn ~60độ ad dễ thương nên ủng hộ nheeeee :>,2
Balo rất đẹp.... Cảm ơn shop nhé!,2
đặt mua tiền thì trả mở ra thì k có hàng,0
"Nhựa mỏng quá
",2
khô đợt này cứng quá,2
Đóng gói cẩn thận sản phẩm chưa dùng nên chưa biết chất lượng nhưng màu sắc của dầu sẫm màu quá,2
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt

Rất ngon",2
Loa dùng đc.giá phù hơp...,2
 Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời. Nhưng chắc vì màu trắng nên giày hơi bị dơ 1 xíu,2
 Chất lượng sản phẩm rất kém Rất không đáng tiền. Dùng bị nên nốt đỏ tốt nhất không nên mua,0
Hình ảnh đánh lừa nội dung..Từ vỏ hộp đến thân máy...,0
Hộp đựng  mỏng  nắp hộp không chắc chắn vận chuyển móp méo hết cả nắp.,0
Sản phẩm này dùng được khoảng 1 tuần là bắt đầu nổi mụn lên cũng có cấp ẩm nhưng gây kích ứng rất khó chịu,0
Kích cỡ nhỏ hơn mình tưởng nhưng nhìn chung thì tiện tốt. Giao hàng cũng nhanh nữa ^^,2
Mua size 4 ma giao size3,0
giao hàng nhanh sp đúng vs mô tả dùng ổn,2
hàng chính hãng nhug máy cũ,2
Giao thiếu 1 bộ móng :)),2
Rất đẹp Thời gian giao hàng rất nhanh Rất đáng tiền,2
Hàng chất y hình,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.mang rất êm chân hài lòng với sp,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Kem rất mịn và ko bết rít. Mình rất thích nếu xài hiệu quả mình sẽ ủng hộ shop dài dài ,2
Nhìn y như hàng nhái Không đáng tiền,0
"Vâng trong khoảng thời gian nóng phòi mỡ  chiếc """"quạt đá"""" này đã làm cho tôi mù con mắt và vứt đi 159k một cách không thể uổng phí hơnQuạt nhỏ khủng khiếp như đồ chơi trẻ con gió nhẹ hều và không mát nhất mạnh là KHÔNG MÁT một tí gì mặt dù cho 7 viên đá vào khay. So với cái quạt cầm tay hình bắp ngô có khi còn không mát bằng. Giờ đã cất em nó yên nghỉ 1 góc.",0
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Shop rất có tâm và nhiệt tình. Sẽ ủng hộ dàu dài 💓💓💓💓💓💓,2
nen co video huong dan lap dac,0
K co 1 mieng biaqua nao mix it vichan,0
Quá thất vọng vì shop. Ko nói đến hàng auth hay fake shop lên flash sale nhưng bán hàng cận date cho khách. Mua hàng từ đầu tháng 7/2018 giao hàng sản suất từ 29/9/2015. Thử hỏi trong 2-3 tháng ai dùng hết đc chai này. Mng cẩn thận khi mua hàng từ shop này,0
Huhu e hok để ý tất cho bé lớn quá mang hok vừa ạ chắc để lớn mang,2
Sản phẩm rất đẹp và ôm khít lấy máy ko dày xíu nào. Rất tốt ,2
Tiền nào của đấy thôi ạ.mua giá 179k. Dk cái mặt dh tạm dk. Mặt kính lởm các bạn gõ nhẹ vào là biết ạ.dây lởm sộc sệchmới về đã lỗi trầy sơn như hình.rẻ tiền.thế muk flash sale 1500k còn 179k.đ hồ chỉ đáng 150k thôi. Ae nhớ bán hàng phải có lãi.vậy thôi.,0
 Chất lượng sản phẩm rất kém! đóng gói thì sơ sài lấy dây chun cột giầy làm 2 bên mép giầy bị lằn ,0
"Ok. Sp dùng được 1 tg rồi. Vẫn còn tốt. Bị thích cái chất da của dày mềm mềm đi sướng chân hẳn.
Với mức giá ấy để sở hữu đôi dày vậy.ok
Chúc shop ngày vcangf phát triển",2
Thời gian giao hàng nhanh. Đóng gói bình thường. Sản phẩm xài ok chắc chắn.,2
Size tất hơi to. Cho bé 2-4 tuổi hợp lý hơn. ,2
"Mua 3 chai thì 1 chai mất nắp 
Cũ như kiểu Sài rồi
Túi thì giao nhầm màu 
Không tin được là bán hàng cho khách vậy luôn  Chất lượng sản phẩm rất kém",0
"Hàng đẹp..
Đóng gói chắc chắn cẩn thận",2
Mình ăn mấy lần đều bị đau bụng ,0
 Chất lượng sản phẩm kém. Khăn rất bé chỉ lớn hơn lòng bàn tay 1 tí thôi. ,0
 Đóng gói sản phẩm rất đẹp và chắc chắn  Rất đáng tiền. Dung dc so với giá,2
Cho 2 sao thôi vì shop ko nói rõ là hàng đã qua sử dụng rồi.,0
Giày đúng size. Mẫu đẹp,2
Hàng tốt có tặng pin và bảo hành nha bà con vô ủng hộ shop nào,2
Toàn mua sách học tiếng Trung từ shop thôi ^^ ,2
Mua em này lúc khuyến mại giá có 779K (giá rẻ không rõ có thực sự được KM hay ko hay giá rẻ chất lượng thấp) về nấu cơm không chín gửi bảo hành lần 1 về nấu tạm được (khoảng cơm cũng chỉ đạt 89 thôi) sau vài tháng bệnh cũ tái phát chuẩn bị gửi BH lần 2,0
"Thời gian giao hàng rất nhanh
Chất lượng sản phẩm rất tốt đường may và khóa chắc chắn",2
Mua hàng của shop lúc nào cũng yên tâm.,2
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền
Giao hàng tạm ổn hông nhanh lắm",2
Giao hàng thiếu bảo check cam mà mãi k trả lời KH. Làm ăn ko uy tín.Mấy chục bạc xem shop có giàu lên không,0
Tks shop nh nhé. Ghế chắc chắn lắm ạ. 😘😘😘,2
tam duk,0
Xay đá ầm ầm luôn ạ😆😆😆,2
Mua 4 quạt thì 1 quạt mang về 1 hôm hỏng pin k sạc được. Chỉ cắm điện nới dùng đc,0
Mình đã đặt được gần 6 đơn hàng mà lần này mình thất vọng về tiki quá :(Sách mình mua có bọc BookCare cho 4 quyển sách đáng lẽ Tiki kiểm tra sách rồi mới bọc cho khách. Tại sao chỉ có 1 cuốn sách mình mua lại bị xấu và gấp khúc trong khi 3 quyển còn lại rất đẹp? Mong Tiki phản hồi giúp mình. Thất vọng về đơn hàng lần này quá,0
" Đóng gói sản phẩm rất đẹp và chắc chắn
Bánh hơi ít gia vị nên chưa được mặn mà cho lắm...",2
Đi êm . Nhưng k được ôm chân cho lắm.  Mà sao k thấy tặng kem tât như đã nói. Hichic. Nhưng vẫnđánh giá 5 sao ,2
Mạng E kém lắm,2
 Đóng gói sản phẩm rất đẹp và chắc chắn chua dung nen chua biet chat luong sao. Neu ok se ung ho shop lan sau,2
"""thấy cũng đẹp..!!!""",2
Ngũ cốc mịn  thơm ngon không cặn ở đáy. Dùng nhiều nơi chỉ tin tưởng ở Cô Thắm vì độ cẩn thận 😊 ,2
"Hãy đầu tư vào quy hoạch đô thị , tuyên truyền để xây dựng lại lối sống của Hà Nội văn minh hơn .",0
hinhf ảnh có khác ó với sản phẩm,0
 Rất không đáng tiền. guốc rách hết,0
Dở hơn sữa vinamilk thùng vinamilk 48 bịch có 270k này có 24 hộp 240k,0
Tôi không phải là công chúa cuốn sách này làm mình ấn tượng ngay vì bìa sách đẹp thật đấy Vì mình đã đọc rất nhiều truyện của tác giả Kiưi và thấy rất hay rất thích nên đã tìm mua quyển này luôn từ lâu rồi. Nhưng với cuốn truyện này thì tác giả Kiưi thực sự có làm mình  hơi thất vọng. Cốt truyện cũ quá thiếu thực tế nhiều mà tình tiết thì gượng ép không tự nhiên. Nếu chấm diểm mình cho 6.  Cái này thì chỉ cho mấy em  mới chập chững đọc truyện tình cảm thôi!,0
chất ko thích lắm,0
sản phẩm chán . loại lục cần thì không có .,0
chuẩn như miêu tả sản phẩm tôt giá vừa phải Thời gian giao hàng rất nhanh,2
Shop làm ăn gian dối giao thiếu hàng còn không có trách nhiệm.  Chất lượng sản phẩm rất kém  Shop phục vụ rất kém. Mình khuyên không nên mua hàng ở shop này nhé ,0
Sổ nhỏ và hk được như mình nghĩ,0
Khong dung cong suat,0
"Kêu gửi màu hồng lại gửi màu xanh Mà vỏ hộp còn bị rách.... 
Chán... ",0
ko hài lòng về sp đặt size 37 giao size 36,2
Ấn tượng vì Thời gian giao hàng rất nhanh giá bán lẻ rẻ như giá buôn. Chất lượng so với giá là rất OK. Mn có thể yên tâm mua hàng. Máy may mini phù hợp với sửa chữa quần áo cho gđ thay cho khâu tay ko thích hợp để may đc đồ bộ hoàn chỉnh. ,2
Quá ngon quá tuyệt vời giao hàng nhanh Chất lượng sản phẩm tuyệt vời,2
 Chất lượng sản phẩm tuyệt vời. Hài lòng về sản phẩm từ cách gói hàng đến chất lượng và đến cả giá cả. Sẽ ủng hộ shop nhiều ,2
Quần k đc đẹp như hình màu k sáng như hình. Những chất jean ok,2
"Hàng chuẩn shop đóng gói rất đẹp chắc chắn
Sẽ uh shop dài dài",2
Ok và rẻ,2
Gói hàng chắc chắn. Giao hàng nhanh. Đặc biệt serum xài quá đã,2
Giày nhẹ mang êm chân ,2
 Chất lượng sản phẩm tuyệt vời đẹp vừa chân ,2
"Dép đẹp qt luôn. Lưu ý là mấy bạn nên đặt lớn hơn chân mình 1 2 size nha. Tại dép bít mũi nên là nó nhỏ lại á. Muón mang thoải mái thì cứ hơn 2 size mà triển nhé ^^
Mình mua 5 đôi giờ nhà toàn một bầy chó hồng 😂😂😂",2
"""tuyệt vời muon co 1 cai mà sửa chữa bào hành của hãng tại việt nam ko có, cai nay co sim 3 g nua tuyệt đỉnh""",2
Tốt  Đóng gói sản phẩm rất đẹp và chắc chắn ,2
Sim ok,2
"5 sao có ít quá k ạ
Tuyệt vời có thể dùng đánh giá k ạ
Triệu like triệu sao cho đôi giày quá rẻ và quad ok
Quá tuyệt vời
Đã đặt nuềm tin đúng chỗ
Sẽ ủng hộ lần nữa",2
Sản phẩm dễ bị tuột cây cọ ra khỏi cán. Hỏng ngay lần đầu sử dụng. Tuy nhiên vẫn tạm dùng được.,0
"""Cầm e s7edge đã quá đẹp rồi. H có thêm e này nữa thì quá tuyệt vời. Càng ngày càng yêu samsung. Tự hào về ss quá.""",2
Cực kỳyyy................. XẤU :) bỏ hơn 200k ra mua và nhận về 1 cái túi như 20k và dell thể nói thêm 1 câu gì nữa hi :),0
Chân đế rất chắc chắn và đẹp chỉ là chiều rộng tối đa chỉ được 60cm chứ ko tới 80cm như mô tả. ,2
Lên màu đẹp thơm đóng gói cẩn thận thời gian giao hàng rất nhanh. Nói chung tuyệt vời <3,2
Ko như mong đợi thật vọng kinh,0
Giao nhầm màu son cho mình mình đặt màu 09 khi nhận hàng thì thấy giống màu 11...là thấy ko hài lòng rồi...,0
" Thời gian giao hàng rất chậm Chẳng hiểu sao lúc  đặt hàng thì phí ship là 0 đ xong mấy hsau lại thấy ship là 25.000₫
Mà trong nội tỉnh 4-5 ngày mới nhận đc hàng trong khi cũng gần 
",0
Hàng rởm. không bao giờ mua hàng Sendo,0
Hàng đẹp. Chất liệu và màu sắc y hình. Shop giao hàng nhanh.,2
Hủ nhỏ quá ,0
"""sony xperia z1 bạn nhé, cấu hình mạnh cam đẹp tuyệt với luôn""",2
hag k ưng ý lắm. shop cân nhắc ,0
 Đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm tuyệt vời ,2
Rất tiếc là kh có  0 sao ,0
Mình vẫn không hiểu quyển này hot ở điểm nào? Khi mà lời văn thì nhạt nhẽokhông có điểm nhấn và sức hút! Thật sự đây là lần đầu tiên mình đọc tản văn và quá thất vọng! Nếu mà ai đang thất tình thì đừng nên đọc quyển này làm gìchỉ tổ buồn thêm mà thôi.Cuốn sách có rất nhiều điểm trừnội dung không có giá trị gìđọc mấy trang đầu mà mình không tài nào ngấm nổi. Buồn cũng không ra buồn mà vui cũng chẳng nổi! Nội dung thì quá chán rồichỉ xoay quanh một cặp đôi chia taysau đó thì buồn...Vậy thôi chả  có gì đặc sắc cả! Con bạn mình nó nằng nặc đòi mua và vì thế mình cũng bị kéo theonghe nói cuốn này hot lắmcũng kì vọng nhiều xong rồi cũng chẳng muốn đọc nữamình chưa đọc đến 1/2 quyển sách thì bỏ! Nếu nói với một số bạn kiểu kiểu mình gọi là đọc nhiều sách rồi ( sách văn học ấy) thì chắc quyển 0 sao luôn chứ chẳng 1 sao đâu. 1 cuốn sách không có giá trị về nội dung và ý nghĩa (chắc chỉ xoay quanh 2 chữ ''thất tình'')lời văn nhạt nhẽokhông sức hút(chi ít nếu viết sách vè tình yêu thì phải cho người đọc hiểu được mạch cảm xúc trong đấy).Còn đỉm cộng chắc ở mỗi cái bìa =))))Mua vè rồi cũng chẳng dám bándám cho ai vì không muốn người khác đọc một cuốn sách vô nghĩa =))),0
shop à bán hàng thì có tâm một chút.hàng chất lượng khách an tâm mua nữa chứ...giảy mới mà còn thua giày mình mang chán mà vức bỏ nữa,2
Hàng  rất  đẹp..  Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,2
 Chất lượng sản phẩm tuyệt vời vào mang nhanh luôn ,2
Đã nhận đc hàng. Nhưng chưa dùng thử ah. Mình mua 2 lần thì 1 lần kit ghi tiếng anh. Lần này của shop toàn tiếng hàn. K bít là sao.hi. dùng thử xem sao ab,2
Hàng đẹp và thời gian giao hàng rất nhanh . ,2
 Chất lượng sản phẩm tuyệt vời. Mặc dù đưa nhầm sz nhưng vẫn đánh giá 5sao do chủ shop nhiệt tình và chất lượng rất ok,2
" Chất lượng sản phẩm tuyệt vời
Giao siêu nhanh. Tối đặt mà sáng sớm đã giao rồi",2
" Đóng gói sản phẩm rất đẹp và chắc chắn 
 Chất lượng sản phẩm tuyệt vời",2
 Chất lượng sản phẩm tuyệt vời  tem mác đầy đủ. Đongs gói đẹp. Đậc biệt shop phục vụ tốt. ,2
k co vòi phung nước như giới thiệu quá thấp k chứa được nước,0
Ưng ý với sản phẩm của shop lắm,2
Tôi đặt 3 đôi mà sao lại giao có 2 đôi vậy?,0
"Sản phẩm đẹp, cầm chắc chắn , máy chạy 6 kim oki chuẩn giờ, đúng như quảng cáo
 Rất đáng tiền",2
Dầu dỏm,0
 Shop phục vụ rất kém giao nhầm hàng cho mình mình inbox cũng ko trả lời,0
 Chất lượng sản phẩm kém.vải mỏng dính,0
nhìn cây son giống như xài r. đóng gói cẩu thả. tui mua son nhìu. mà lần này cây son nó kì vậy. hộp trong thì bị dơ. đầu thỏi son bị mất 1 lỗm. xung quanh nhìn như có dấu tay vậy? đề nghị làm rõ.,0
rất  dễ  thương...  Cưng  quá  shop ơi!!! ,2
Đô Hút tôt  Chất lượng sản phẩm tuyệt vời,2
Ổn so với tầm giá,2
 Đóng gói sản phẩm rất kém Shop phục vụ rất kém. Đổ hết cả nước có chưa dến 20k 2sp đi trả hàng à? ,0
Hàg tốt. Giá tốt 👌🏻,2
Đúng như hình ,2
Sản phẩm sài rất hài lòng...,2
"""Đang hay cho tới khi đọc đến Pin  .  Không hiểu sao con máy to thế lại nhét viên pin dung lượng tý xíu vào.""",0
"Giao hàng nhanh
Chưa sd nên chưa bít dc kq",2
 Chất lượng sản phẩm tuyệt vời.hàng đúng mẫu mã đã chọn đóng gói đẹp.cho 5☆,2
Đóng gói cẩn thận đẹp. Giao hàng nhanh,2
Nếu có 10* thì đánh giá 10* mất . Đồ quá rẻ so với giá luôn..! Cưng dễ sợ,2
"shop nên đóng gói bọc thêm lớp chống sốc như mọi khi.
đợt này 2 túi sp bị rách khá lớn ,sp bị mất mùi
mọi người nhận hàng kiểm tra bên ngoài cho kỷ trước khi mở thùng xem hạt có bị rớt ra ngoài k!! 
NẾU MỞ THÙNG RỒI K DC HỔ TRỢ ĐỔI TRẢ",0
Mình không biết pbiet auth fake đâu cứ tin tưởnh shop mà dùng thôi ạ nhưng nhìn kĩ thì thấy cũng chuẩn đét ạ giá tốt nên sẽ ủng hộ tiếp. Về kem chống nắng thì dùng cực thích ạ kem thấm nhanh đều không loang lổ và không nhờn rít đâu ạ kiểu trong suốt rất (Y),2
Moi su dung lan dau. Chua biet chat luong co hieu qua hay khong nhung sp de uong mui cung thom. ,2
khó sử dụng bị chảy nước mỗi lần ấn nước xịt ra thì chảy ướt hết cả quần áo mình đang ủi...,0
Máy hút yếuhút xong ngực còn đau mấy hôm sau luôn.ko hút dc nhiều sữa.hút máy ko ra sữa nhưng cho bé bú sữa vẫn ra nhiều.hix,0
Đã nhận được hàng ship hàng nhanh đóng gói khá tốt nên chèn thêm giấy hoặc xốp sản phẩm tốt khá mát.,2
Mềm hơn so vs hươu rất hài lòng,2
Đây là hàng Trung Quốc ko phải xuất dư Châu Âu. Nhãn mác là Trung Quốc. Tuy chất lượng cũng khá nhưng mà nên nói đúng xuất xứ hàng hoá,0
k cam pin,0
Sản phẩm nhìn đẹp. Shop rất ok. Đợi sale hoac mgg mua tiếp,2
Nghe dc. Phù hợp giá tiền.,2
Chủ shop nhiệt tình dễ thươngquan tâm kháchgiao hàng nhanh.Shop còn tặng quà là miếng mặt nạ mắt nữađúng cái mình đang cần.Sẽ ủng hộ shop dài dài,2
Ban ma ko dua cap de sạc cai loa buon ban vay ko Ok cho lam ko du phu kien,2
 Chất lượng sản phẩm rất kém. Dán ko dính. Miếng dÁn cắt ngược. Ko giống hình.,0
 Chất lượng sản phẩm kém Đóng gói sản phẩm kém Shop phục vụ kém Không đáng tiền Rất không đáng tiền Thời gian giao hàng rất chậm,0
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Dep,2
thích lắm luôn shop ơi :))  chúc shop buôn may bán đắt và luôn có những giày chất lượng như vậy <333,2
Đồng hồ rất đẹp mình rất ưng. Shop rất nhiệt tình và thời gian giao hàng rất nhanh. Cám ơn shop,2
Hứng hút sữa tốt luôn. Dành cho mẹ nào nhiều sữa. Cho con bú 1 bên mà bên kia chảy tong tong nhé,2
"Giày đẹp nhưng bị lỗi đèn 1 xíu. Ngại đổi trả nên shop hứa lần sau bù quà km. 
Dhop phục vụ rất tốt",2
 Chất lượng sản phẩm rất kém. Mở loa max rè kinh khủng luôn ấy ,0
"""Đang xài Surface pro 3. Quá tuyệt vời.""",2
Sản phẩm chất lượng tốt! Shop rất chu đáo dễ thương! Đóng gói cẩn thận và giao hàng rất nhanh! Chúc shop ngày càng đông khách,2
Địt con bà :) wrgerwgrejkẲNKLGNJAWRSKLGHEASRKLGHNJWDSkl;ahjfaslk;ghjsafl;gvsadfcads,0
Sản phẩm đóng gói và nguyên hộp. Chất lượng hiện tại mình xài khá tốt. Không nóng sạc vào ipX với tốc độ đầy bin trong mức an toàn. 9 điểm cho sản phẩm và mẫu mã.,2
Mạng yếu,0
 Chất lượng sản phẩm tuyệt vời.  Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh. Rửa xong da khô căng quá :'<<,2
hàg fucking mother,0
Chào Tiki mình có đặt mua trọn bộ 3 tập bìa cứng và được giao vào Thứ Hai ngày 16/7 nhưng cuốn 1 mình bóc vỏ thì thấy ố màu vàng rất nhiều giấy ở trong cũng bị như vậy. Không biết Tiki có chính sách đổi trả hàng lỗi như thế này không ạ?,0
Chai lau giầy rất cũ như sd rùi yk.dán băng dính 1 vòng sợ lắm bung,0
Sản phẩm không ứng ý lắm vỏ ngoài xước xát nhiều. Lõi lọc bị rạn nhựa không tốt đường viền cắt nham nhở. Trông giống hàng mã. Nói chung là thất vọng. Được cái là lọc chậm mác lõi ghi là đồ hàn quốc nên cũng đỡ lo hơn một chút.,0
Hàng giống như hình tản nhiệt êm tiếng nhỏ giao hàng nhanh cho shop 5sao,2
Chắc chắn nhưng hơi ngắn =)),2
Lấy 6s mà đưa 6plus,0
Mình dùng bị lên mụn. Chắc do ko hợp :((((,0
" Chất lượng sản phẩm tuyệt vời
 Shop phục vụ rất tốt
Còn nhận được cả quà tặng kèm từ shop nữa 😙",2
 Shop phục vụ rất tốt shop rất đáng yêu mua hàng còn được tặng 1 túi hoa lavender khô rất thơm.,2
 Chất lượng sản phẩm tuyệt vời. rất nhừ và nhanh ,2
 Chất lượng sản phẩm rất kémvề xay miền dưa hấu là hỏng hẳn luôn,0
giao hàng rất nhanh.sách mặc dù còn trong bọc kính nhưng khi mở ra lại rách 2 trang đầu,0
Để có tặng thảm đến khi giao thì ko có thảm gì hết chán thật ,0
